item_cat,item_name,item_price,prod_url,path,vector
table,MELLTORP/LEIFARNE t/2c 75x75 mos pat wh/Bror wh AP,958.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/melltorp-leifarne-spr-99390142,ikeadata/table/897.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.      75.979    0.       0.       0.       0.      50.159
   0.       0.       0.      18.722    0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       9.5053   0.      10.172    0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      54.158    0.      59.989    0.       0.
   0.     147.07    67.177    0.       0.       0.      78.654    0.
   0.       0.       0.       0.       0.      11.062    0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     101.28     0.       0.       0.      42.854    0.     126.84
 158.61     0.       0.       0.      24.319    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      74.303
   0.       0.       0.       0.       0.       3.2625   0.       0.
   0.       0.       0.       0.       0.       0.       0.     101.35
   0.      67.525    0.       0.       0.       0.       0.      18.313
 150.22     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     183.37     0.       0.       0.       0.      82.633   66.289
   0.       0.      61.681    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     132.48     0.     336.87     0.       0.       0.       6.4882
   0.       0.       0.       0.       0.       0.       0.       0.
 175.01     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      47.31     0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     245.46
  12.01     0.       0.       0.       0.       0.       0.       0.
 139.46     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.      17.182    0.       0.       0.       0.       0.    ]"
table,"RÖNNINGE/NORRÅKER-table and 4 chairs, birch/green-59297240",4886.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/ronninge-norraker-spr-59297240,ikeadata/table/898.jpg,"[  0.       0.       0.       0.      16.682    0.       0.       0.
   0.       0.      49.589    0.       0.       0.       0.     216.33
   0.       0.       0.      60.749    0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.     102.24     0.       0.
   0.       0.       0.       0.       0.       0.      54.927   19.205
   0.       0.       0.      31.428    0.      94.18     0.       0.
   0.      82.293    0.       0.       0.       0.      27.853    0.
   0.       0.      17.639    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      47.752    0.       0.       0.       3.9841   0.     100.6
 104.51     0.       0.       0.      79.205    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      64.604
   0.       0.       0.       0.       0.       0.       0.     110.29
   0.       0.       0.       0.       0.      28.289   69.815  155.67
   0.      37.951    8.9044   0.       0.       0.       0.       0.
 102.22     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.     101.37     0.       0.       0.
   0.      59.855    0.       0.       0.       0.      95.43     0.
   0.       0.      69.191    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.      19.34     0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      71.958    0.       0.
   0.       0.       0.     317.13     0.       0.       0.       0.
   0.       0.       0.       0.       0.       6.378    0.       0.
 168.99     0.       0.      51.716    0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.      52.383  114.97
   0.       0.       0.       0.       0.       0.      48.369    0.
  66.959    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
  13.365    0.       0.       0.       0.       0.       0.       0.    ]"
table,MELLTORP/TEODORES table/4 chairs 125 whi/lturq AP,1498.6,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/melltorp-teodores-spr-89388682,ikeadata/table/899.jpg,"[  0.       0.       0.       0.       2.4775   0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     116.26
   0.       0.       0.       5.6928   0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      26.839    0.      41.574    0.       0.
   0.       0.       0.       0.       0.       0.       0.       1.5335
   0.       0.       0.      56.587    0.     113.79     0.       0.
   0.     106.53     0.       0.       0.       0.      44.99     0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       2.0233   0.       0.       0.       0.       0.       0.
   0.      38.055    0.       0.       0.       0.       0.      72.373
  52.859    0.       0.       0.      52.491    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      29.179
   0.       0.       0.       0.       0.       0.       0.      55.878
   0.       0.       0.       0.       0.      39.912   36.912   80.127
   0.      22.387    1.0185   0.       3.6745   0.       0.       0.
  81.229    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.      31.118    0.       0.       0.
   0.      38.917    0.       0.       0.       0.      91.496    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      23.325    0.       0.
   0.      22.143    0.     237.98     0.       0.       0.      19.424
   0.       0.       0.       0.       0.       0.       0.       0.
 134.57     0.       0.      46.205    0.       0.       0.       0.
   0.       0.       0.      37.711    0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.      65.004   88.166
   0.       0.       0.       0.       0.       0.       0.       0.
  36.831    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       3.0957   0.       0.       0.       0.       0.    ]"
table,VEDBO/RÖNNINGE t/4ch 160x95 blk/blk AP,7686.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/ronninge-vedbo-spr-99306879,ikeadata/table/900.jpg,"[  0.       0.       0.       0.       1.5717   0.       0.       0.
   0.       0.      58.638    0.       0.       0.       0.     183.65
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     106.14     0.     126.93     0.       0.
   0.       0.       0.       0.       0.       0.      40.532   34.741
   0.      14.855    0.       0.       0.      77.143    0.       0.
   0.      93.999    0.       0.      20.891    0.      35.57    74.903
   0.       0.      54.723    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      84.386
   0.     147.79     0.       0.       0.      40.705    0.     120.64
 179.       0.       0.       0.      47.066    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      33.313
   0.       0.       0.       0.       0.       0.       0.      10.947
   0.       0.       0.       0.       0.       0.       0.      57.274
   0.     119.46     0.       0.       0.       0.       0.       0.
 165.33     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       1.6391   0.       0.       0.
   0.     144.16     0.       0.       0.       0.      50.612    0.
   0.       0.      20.472    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.      38.978    0.      56.733    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     195.42     0.       0.       0.       0.
   0.       0.       0.       0.       0.       5.8465   0.       0.
 198.96     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.      61.959  113.51
  16.774    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
table,"ÖVRARYD/JANINGE-table and 4 chairs, white bamboo/white-9184373",3686.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/ovraryd-janinge-spr-09184373,ikeadata/table/901.jpg,"[  0.       0.       0.       0.      10.926    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       2.2484   0.       0.       0.       0.       0.
   0.       0.       0.       4.7368   0.     228.95     0.       0.
   0.       0.       0.       0.       0.       0.     169.21    18.165
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      59.266    0.       0.      40.171    0.      16.054    0.
   0.       0.      83.117    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      45.48
   0.     150.51     0.       0.       0.       0.       0.      93.694
 287.02     0.       0.       0.      87.096    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      78.584
   0.       0.       0.       0.       0.       0.       0.     132.76
   0.       0.       0.       0.       0.      39.385    0.      76.981
   0.       0.       0.       0.       0.       0.       0.       0.
  18.206    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      26.326    0.       0.       0.       0.     104.82   101.87
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       2.5035   0.      77.333    0.       0.       0.
   0.       0.       0.       0.       0.      87.511    0.       0.
   0.       0.       0.     205.47     0.       0.       0.       0.
  50.031    0.       0.       0.       0.       0.       0.       0.
 248.93     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.     143.44    33.724    0.      84.429
  64.961    0.       0.       0.       0.       0.       0.       0.
  54.175    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
 107.43     0.       0.       0.       0.       0.       0.       0.    ]"
table,"ODGER/EKEDALEN-table and 4 chairs, oak/blue-9221417",4795.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/odger-ekedalen-spr-09221417,ikeadata/table/902.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.      67.632    0.       0.       0.       0.      14.468
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      89.329    0.      22.032    0.       0.
   0.       0.       0.       0.       0.       0.       5.2208  71.529
   0.       0.       0.      21.319    0.     188.77     0.       0.
   0.     107.4      0.       0.       0.       0.      19.477    0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      10.681    0.       0.       0.       0.      41.957    3.387
   0.     220.39     0.       0.       0.       0.       0.     277.27
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     111.15
   0.       0.       0.       0.       0.      11.397    0.       0.
   0.       0.       0.       0.       0.       0.     117.05    13.25
   0.     172.57   174.04     0.       0.       0.       0.       0.
   6.0504   0.       0.       0.       0.       0.       0.       0.
  13.395    0.       0.       0.       0.       0.       0.       0.
   0.     260.61     0.      69.167    0.       0.       0.     344.21
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     223.31     0.     343.25     0.       0.       0.     177.14
   0.       0.       0.       0.       0.       0.       0.       0.
 364.66     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       5.3253 216.83     0.       0.       0.
   0.       0.       0.       0.      30.273    0.     206.64    84.867
  72.013    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
table,"BERNHARD/MÖRBYLÅNGA-table and 4 chairs, brown/Mjuk white-9246045",9650.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/bernhard-morbylanga-spr-09246045,ikeadata/table/903.jpg,"[  0.        0.        0.        0.       25.794     0.        0.
   0.        0.        0.       80.268     0.        0.        0.
   0.      198.14      0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  12.736     0.      134.89      0.        0.        0.        0.
   0.        0.        0.        0.       90.178     0.        0.
   0.        0.        0.        0.       54.762     0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.73574   0.        0.       67.746     0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.      116.92      0.        0.58519
   0.        0.        0.       65.971   232.56      0.        0.
   0.      117.11      0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       43.549     0.
   0.        0.        0.        0.        0.        0.       99.131
   0.        0.        0.        0.        0.        0.        0.
 120.79      0.        0.        0.        0.        0.        0.
   0.        0.       92.712     0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  68.264     0.        0.        0.        0.       57.626     0.
   0.        0.        0.       38.239    46.094     0.        0.
 132.39      0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.       47.748     0.      109.64      0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.      195.32      0.
   0.        0.        0.        0.        0.        0.        0.
   0.       58.297     0.        0.      208.2       0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       15.541    48.279
  37.827     0.        0.        0.        0.        0.       76.404
   0.       79.874     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.       76.893     0.        0.        0.
   0.        0.        0.        0.     ]"
table,"INGATORP/INGOLF-table and 4 chairs, white/Nordvalla beige-19254167",5986.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/ingatorp-ingolf-spr-19254167,ikeadata/table/904.jpg,"[  0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.       57.325     0.        0.        0.
   0.      123.64      0.        0.        0.       30.839     0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  16.161     0.      102.11      0.        0.        0.        0.
   0.        0.        0.        0.       57.912     4.1031    0.
   0.        0.       17.017     0.       54.112     0.        0.
   0.        3.9845   23.958     4.71      0.        0.        0.
  75.431     0.        0.       39.516     0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.       46.117     0.       56.549     0.        0.
   0.        0.        0.       44.611   108.16      0.        0.
   0.       65.727     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       62.706     0.
   0.        0.        0.        0.        0.        0.      130.67
   0.        0.        0.        0.        0.        0.       25.448
  79.038     0.       24.437    16.752     0.        0.        0.
   0.        0.       72.089     0.       25.144     0.        0.
   0.        0.        0.        0.        0.        0.        0.
  66.803     0.        0.        0.        0.       38.308     0.
   0.        0.        0.       37.904     0.        0.        0.
 103.91      0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.       43.889     0.       32.925     0.        0.
   0.        0.        0.        0.        0.        0.       42.168
   0.        0.        0.        0.        0.      135.06      0.
   0.        1.9305    0.        0.        0.        0.        0.
   0.       56.658     0.        0.       74.69      0.        0.
   3.0567    0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.       42.886     0.        0.
   0.        0.        0.        0.        0.       46.397    29.015
   0.        0.        0.        0.        0.        0.      110.71
   0.       69.047     0.        0.        0.        0.        0.
   0.        0.44848   0.        0.        0.        0.        0.
   0.        0.        0.        7.9144    0.        0.        0.
   0.        0.        0.        0.     ]"
table,"LEIFARNE/EKEDALEN-table and 4 chairs, dark brown/white-29221299",2995.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/leifarne-ekedalen-spr-29221299,ikeadata/table/905.jpg,"[0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.2813e+01 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0287e+02 0.0000e+00 0.0000e+00
 0.0000e+00 4.7169e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 7.5529e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9926e+01 2.2088e+01
 0.0000e+00 0.0000e+00 0.0000e+00 1.2165e+02 0.0000e+00 7.5508e+01
 0.0000e+00 0.0000e+00 0.0000e+00 7.7122e+01 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.0609e+02 1.7483e+01 5.1956e+01 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 8.3122e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 7.6583e+01 0.0000e+00 0.0000e+00
 0.0000e+00 1.8245e-01 0.0000e+00 1.7695e+02 1.0199e+02 0.0000e+00
 0.0000e+00 0.0000e+00 4.7728e+01 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.1456e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.9295e+01
 0.0000e+00 6.3115e+01 3.3479e+01 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.5073e+02 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.5851e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 9.3062e+01 1.1357e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 6.4783e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.1699e+02
 0.0000e+00 3.0882e+02 0.0000e+00 0.0000e+00 0.0000e+00 3.7936e+01
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.8237e+02 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 9.6797e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 7.3911e+01 1.0429e+02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3273e+01 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4938e-01
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]"
table,"MELLTORP/JANINGE-table and 4 chairs, white/white-49246374",2895.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/melltorp-janinge-spr-49246374,ikeadata/table/906.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.      52.776    0.       0.       0.       0.     100.83
   0.       0.       0.       7.4574   0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      27.456    0.      47.856   36.376    0.
   0.       0.       0.       0.       0.       0.      25.408   27.003
   0.       0.       0.      42.046    0.      62.122    0.       0.
   0.      59.316    0.      33.071    0.       0.      19.867   18.751
   0.       0.      11.625    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.      67.382    0.       0.       0.       0.       0.      49.527
  80.267    0.       0.       0.      65.227    0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      17.97
   0.       0.       0.       0.       0.       0.       0.      34.574
   0.       0.       0.       0.       0.       2.5687   0.      56.989
   0.      49.976    2.7124   0.       0.       0.       0.       0.
  96.266    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       5.2358   0.       0.       0.
   0.      67.214    0.       0.       0.       0.      78.448    2.7924
   0.       0.       3.8729   0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       5.0093   0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.      28.902    0.       0.
   0.      25.933    0.     155.12     0.       0.       0.       0.
   6.9381   0.       0.       0.       0.       0.       0.       0.
  80.079    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      10.351    0.       0.      24.057    0.
   2.3795   0.       0.       0.       6.7682   0.      42.33    62.904
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
table,"TORSBY/BERNHARD-table and 4 chairs, glass white/Kavat white-49893013",6650.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/torsby-bernhard-spr-49893013,ikeadata/table/907.jpg,"[  0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.      173.94      0.        0.        0.      101.24      0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.       90.586     0.        0.        0.        0.
   0.        0.        0.        0.        0.       24.992     0.
  26.613     0.       29.643     0.       91.329     0.        0.
   0.       94.903    68.889     0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.       15.52      0.        0.
   0.       36.387     0.      159.85    193.27      0.        0.
   0.       84.981     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       65.038     0.
   0.        0.        0.        0.        0.        0.       56.685
   0.        0.        0.        0.        0.       46.408     0.52891
 131.77      0.       40.723     0.        0.        0.        0.
   0.        2.0709  120.77      0.        4.2524    0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       35.277     0.
   0.        0.        0.      126.99      0.        0.        0.
  67.832     0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.      274.21      0.
   0.        0.        0.        0.        0.        0.        0.
   0.       36.069     0.        0.      188.02      0.        0.
   0.        0.        0.        0.        0.        3.2885    0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.       17.484     0.       20.757   157.69
  45.47      0.        0.        0.        0.        0.        0.
   0.       48.671     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.       79.399     0.        0.        0.
   0.        0.        0.        0.     ]"
table,"ODGER/EKEDALEN-table and 4 chairs, dark brown/blue-69221301",4795.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/odger-ekedalen-spr-69221301,ikeadata/table/908.jpg,"[  0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.      64.994
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.      98.882    0.      11.118    0.       0.
   0.       0.       0.       0.       0.       0.       0.      43.208
   0.       0.       0.     118.31     0.     186.18     0.       0.
   0.      98.922    0.       0.       0.       0.      41.295    0.
   2.8655   0.       0.       0.       0.       0.       0.       0.
   0.      71.856    0.       0.       0.       0.       0.      32.403
   0.     177.65     0.       0.       0.       0.       0.     232.2
  32.69     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.     103.69
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.     151.24     0.
   0.     147.34   169.18     0.       0.       0.       0.       0.
  41.086    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     205.31     0.       0.       0.       0.       0.     305.17
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.     152.76     0.     328.84     0.       0.       0.     141.93
   0.       0.       0.       0.       0.       0.       0.       0.
 330.37     0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.     181.74     0.       0.       0.
   0.       0.       0.       0.       0.       0.     154.3    104.53
  34.354    0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.    ]"
table,"VOLFGANG/MÖRBYLÅNGA-table and 4 chairs, brown/Gunnared medium grey-69259841",8086.0,https://www.ikea.com.hk/en/products/dining-tables-and-sets/dining-tables/volfgang-morbylanga-spr-69259841,ikeadata/table/909.jpg,"[  0.        0.        0.        0.        4.4916    0.        0.
   0.        0.        0.       14.118     0.        0.        0.
   0.      140.94      0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  73.981     0.      109.61      0.        0.        0.        0.
   0.        0.        0.        0.       33.495     0.        0.
  35.918     0.        5.1038    0.       35.328     0.        0.
   0.       10.226     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.       78.246     0.        0.
   0.        0.        0.      193.25    113.68      0.        0.
   0.        0.29228   0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       28.64      0.
   0.        0.        0.        0.        0.        0.      118.67
   0.        0.        0.        0.        0.        0.       67.096
 121.16      0.       88.479     0.        0.        0.        0.
   0.        0.       97.76      0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       85.579     0.
   0.        0.        0.        1.7614   76.225     0.        0.
  52.661     0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.       32.164     0.       17.169     0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.      259.45      0.
   0.        0.       23.157     0.        0.        0.        0.
   0.       33.277     0.        0.      211.84      0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.       77.075    83.855
  18.007     0.        0.        0.        0.        0.       60.241
   0.       73.359     0.        0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
   0.        0.        0.       34.338     0.       24.418     0.
   0.        0.        0.        0.     ]"
